index Pedidos|Parlamentar|Período|Pedido
1|Rodrigo Novaes|Junho de 2018|PEDIDO Nº: 183 - R$ 5.367,60
2|Rodrigo Novaes|Junho de 2018|COMPLEMENTO Nº: 253 - R$ 5.367,60
3|Rodrigo Novaes|Junho de 2018|COMPLEMENTO Nº: 267 - R$ 2.260,00
4|Rodrigo Novaes|Junho de 2018|COMPLEMENTO Nº: 311 - R$ 1.312,08
5|Rodrigo Novaes|Junho de 2018|COMPLEMENTO Nº: 371 - R$ 1.002,35
1|Rodrigo Novaes|Julho de 2018|PEDIDO Nº: 231 - R$ 5.367,60
2|Rodrigo Novaes|Julho de 2018|COMPLEMENTO Nº: 263 - R$ 2.364,35
3|Rodrigo Novaes|Julho de 2018|COMPLEMENTO Nº: 312 - R$ 4.114,80
1|Rodrigo Novaes|Agosto de 2018|PEDIDO Nº: 266 - R$ 3.787,20
2|Rodrigo Novaes|Agosto de 2018|COMPLEMENTO Nº: 314 - R$ 10.735,20
3|Rodrigo Novaes|Agosto de 2018|COMPLEMENTO Nº: 370 - R$ 927,60
1|Rodrigo Novaes|Setembro de 2018|PEDIDO Nº: 369 - R$ 6.242,70
2|Rodrigo Novaes|Setembro de 2018|COMPLEMENTO Nº: 403 - R$ 9.207,30
1|Rogério Leão|Fevereiro de 2015|PEDIDO Nº: 872830-RL/2015 - R$ 15.400,00
1|Rogério Leão|Março de 2015|PEDIDO Nº: 693968-RL/2015 - R$ 15.450,00
1|Rogério Leão|Abril de 2015|PEDIDO Nº: 735320-RL/2015 - R$ 15.400,00
1|Rogério Leão|Maio de 2015|PEDIDO Nº: 050806-RL/2015 - R$ 15.450,00
1|Rogério Leão|Junho de 2015|PEDIDO Nº: 506240-RL/2015 - R$ 15.315,00
1|Rogério Leão|Julho de 2015|PEDIDO Nº: 326588-RL/2015 - R$ 15.377,00
1|Rogério Leão|Agosto de 2015|PEDIDO Nº: 007568-RL/2015 - R$ 15.450,00
1|Rogério Leão|Setembro de 2015|PEDIDO Nº: 764444-RL/2015 - R$ 15.430,00
1|Rogério Leão|Outubro de 2015|PEDIDO Nº: 354028-RL/2015 - R$ 15.392,00
1|Rogério Leão|Novembro de 2015|PEDIDO Nº: 774739-RL/2015 - R$ 15.392,05
1|Rogério Leão|Dezembro de 2015|PEDIDO Nº: 083707-RL/2015 - R$ 9.789,80
2|Rogério Leão|Dezembro de 2015|COMPLEMENTO Nº: 909171-RL/2016 - R$ 5.400,00
1|Rogério Leão|Janeiro de 2016|PEDIDO Nº: 200152-RL/2016 - R$ 15.450,00
1|Rogério Leão|Fevereiro de 2016|PEDIDO Nº: 223654-RL/2016 - R$ 15.450,00
1|Rogério Leão|Março de 2016|PEDIDO Nº: 554380-RL/2016 - R$ 15.448,00
1|Rogério Leão|Abril de 2016|PEDIDO Nº: 985163-RL/2016 - R$ 15.396,00
1|Rogério Leão|Maio de 2016|PEDIDO Nº: 131813-RL/2016 - R$ 15.389,40
1|Rogério Leão|Junho de 2016|PEDIDO Nº: 002260-RL/2016 - R$ 15.398,00
1|Rogério Leão|Julho de 2016|PEDIDO Nº: 436462-RL/2016 - R$ 12.894,00
2|Rogério Leão|Julho de 2016|COMPLEMENTO Nº: 391658-RL/2016 - R$ 2.500,00
1|Rogério Leão|Agosto de 2016|PEDIDO Nº: 948916-RL/2016 - R$ 15.386,00
1|Rogério Leão|Setembro de 2016|PEDIDO Nº: 362610-RL/2016 - R$ 15.390,00
1|Rogério Leão|Outubro de 2016|PEDIDO Nº: 869098-RL/2016 - R$ 7.900,00
2|Rogério Leão|Outubro de 2016|COMPLEMENTO Nº: 256395-RL/2016 - R$ 7.471,00
1|Rogério Leão|Novembro de 2016|PEDIDO Nº: 821476-RL/2016 - R$ 15.345,00
1|Rogério Leão|Dezembro de 2016|PEDIDO Nº: 518674-RL/2016 - R$ 20,00
2|Rogério Leão|Dezembro de 2016|COMPLEMENTO Nº: 592110-RL/2017 - R$ 7.900,00
1|Rogério Leão|Janeiro de 2017|PEDIDO Nº: 419794-RL/2017 - R$ 7.900,00
2|Rogério Leão|Janeiro de 2017|COMPLEMENTO Nº: 361032-RL/2017 - R$ 7.422,35
1|Rogério Leão|Fevereiro de 2017|PEDIDO Nº: 567458-RL/2017 - R$ 5.400,00
2|Rogério Leão|Fevereiro de 2017|COMPLEMENTO Nº: 576348-RL/2017 - R$ 9.580,00
1|Rogério Leão|Março de 2017|PEDIDO Nº: 073761-RL/2017 - R$ 15.400,00
1|Rogério Leão|Abril de 2017|PEDIDO Nº: 617658-RL/2017 - R$ 15.400,00
1|Rogério Leão|Maio de 2017|PEDIDO Nº: 771495-RL/2017 - R$ 15.450,00
1|Rogério Leão|Junho de 2017|PEDIDO Nº: 538198-RL/2017 - R$ 15.450,00
1|Rogério Leão|Julho de 2017|PEDIDO Nº: 130249-RL/2017 - R$ 10.400,00
1|Rogério Leão|Agosto de 2017|PEDIDO Nº: 083803-RL/2017 - R$ 10.400,00
1|Rogério Leão|Setembro de 2017|PEDIDO Nº: 415490-RL/2017 - R$ 5.400,00
1|Rogério Leão|Outubro de 2017|PEDIDO Nº: 327715-RL/2017 - R$ 5.400,00
2|Rogério Leão|Outubro de 2017|COMPLEMENTO Nº: 768386-RL/2017 - R$ 10.050,00
1|Rogério Leão|Novembro de 2017|PEDIDO Nº: 328749-RL/2017 - R$ 5.400,00
2|Rogério Leão|Novembro de 2017|COMPLEMENTO Nº: 769215-RL/2017 - R$ 10.050,00
1|Rogério Leão|Dezembro de 2017|PEDIDO Nº: 777936-RL/2017 - R$ 43,20
2|Rogério Leão|Dezembro de 2017|COMPLEMENTO Nº: 858856-RL/2018 - R$ 10.400,00
1|Rogério Leão|Janeiro de 2018|PEDIDO Nº: 545920-RL/2018 - R$ 5.400,00
2|Rogério Leão|Janeiro de 2018|COMPLEMENTO Nº: 496818-RL/2018 - R$ 5.000,00
1|Rogério Leão|Fevereiro de 2018|PEDIDO Nº: 058488-RL/2018 - R$ 10.400,00
1|Rogério Leão|Março de 2018|PEDIDO Nº: 406345-RL/2018 - R$ 10.400,00
1|Rogério Leão|Abril de 2018|PEDIDO Nº: 25 - R$ 15.419,70
1|Rogério Leão|Maio de 2018|PEDIDO Nº: 95 - R$ 15.419,70
1|Rogério Leão|Junho de 2018|PEDIDO Nº: 153 - R$ 15.419,70
1|Rogério Leão|Julho de 2018|PEDIDO Nº: 209 - R$ 15.419,70
1|Rogério Leão|Agosto de 2018|PEDIDO Nº: 291 - R$ 15.419,70
1|Rogério Leão|Setembro de 2018|PEDIDO Nº: 360 - R$ 59,99
2|Rogério Leão|Setembro de 2018|COMPLEMENTO Nº: 392 - R$ 15.359,71
1|Rogério Leão|Outubro de 2018|PEDIDO Nº: 447 - R$ 15.419,70
1|Romário Dias|Fevereiro de 2015|PEDIDO Nº: 617990-RD/2015 - R$ 15.446,00
1|Romário Dias|Março de 2015|PEDIDO Nº: 778303-RD/2015 - R$ 15.450,00
1|Romário Dias|Abril de 2015|PEDIDO Nº: 626703-RD/2015 - R$ 15.427,40
1|Romário Dias|Maio de 2015|PEDIDO Nº: 048538-RD/2015 - R$ 15.402,00
1|Romário Dias|Junho de 2015|PEDIDO Nº: 503163-RD/2015 - R$ 15.420,00
1|Romário Dias|Julho de 2015|PEDIDO Nº: 663583-RD/2015 - R$ 15.141,60
1|Romário Dias|Agosto de 2015|PEDIDO Nº: 347833-RD/2015 - R$ 15.440,00
1|Romário Dias|Setembro de 2015|PEDIDO Nº: 950800-RD/2015 - R$ 15.292,70
1|Romário Dias|Outubro de 2015|PEDIDO Nº: 779200-RD/2015 - R$ 15.102,55
1|Romário Dias|Novembro de 2015|PEDIDO Nº: 225202-RD/2015 - R$ 15.011,75
1|Romário Dias|Dezembro de 2015|PEDIDO Nº: 073889-RD/2015 - R$ 9.691,20
2|Romário Dias|Dezembro de 2015|COMPLEMENTO Nº: 986197-RD/2016 - R$ 5.400,00
1|Romário Dias|Janeiro de 2016|PEDIDO Nº: 212830-RD/2016 - R$ 15.430,98
1|Romário Dias|Fevereiro de 2016|PEDIDO Nº: 721712-RD/2016 - R$ 15.304,79
1|Romário Dias|Março de 2016|PEDIDO Nº: 974534-RD/2016 - R$ 15.280,20
1|Romário Dias|Abril de 2016|PEDIDO Nº: 060957-RD/2016 - R$ 15.184,75
1|Romário Dias|Maio de 2016|PEDIDO Nº: 499981-RD/2016 - R$ 15.156,65
1|Romário Dias|Junho de 2016|PEDIDO Nº: 838549-RD/2016 - R$ 15.115,18
1|Romário Dias|Julho de 2016|PEDIDO Nº: 928503-RD/2016 - R$ 15.450,00
1|Romário Dias|Agosto de 2016|PEDIDO Nº: 882326-RD/2016 - R$ 15.450,00
1|Romário Dias|Setembro de 2016|PEDIDO Nº: 951513-RD/2016 - R$ 15.386,15
1|Romário Dias|Outubro de 2016|PEDIDO Nº: 358304-RD/2016 - R$ 15.267,45
1|Romário Dias|Novembro de 2016|PEDIDO Nº: 790224-RD/2016 - R$ 15.259,59
1|Romário Dias|Dezembro de 2016|PEDIDO Nº: 419949-RD/2016 - R$ 15.450,00
1|Romário Dias|Janeiro de 2017|PEDIDO Nº: 116653-RD/2017 - R$ 9.999,20
2|Romário Dias|Janeiro de 2017|COMPLEMENTO Nº: 619060-RD/2017 - R$ 5.319,00
1|Romário Dias|Fevereiro de 2017|PEDIDO Nº: 587358-RD/2017 - R$ 10.007,94
2|Romário Dias|Fevereiro de 2017|COMPLEMENTO Nº: 195486-RD/2017 - R$ 5.319,00
1|Romário Dias|Março de 2017|PEDIDO Nº: 643107-RD/2017 - R$ 15.312,08
1|Romário Dias|Abril de 2017|PEDIDO Nº: 458630-RD/2017 - R$ 15.092,60
1|Romário Dias|Maio de 2017|PEDIDO Nº: 019806-RD/2017 - R$ 15.174,90
1|Romário Dias|Junho de 2017|PEDIDO Nº: 602008-RD/2017 - R$ 15.380,25
1|Romário Dias|Julho de 2017|PEDIDO Nº: 016225-RD/2017 - R$ 15.380,25
1|Romário Dias|Agosto de 2017|PEDIDO Nº: 954233-RD/2017 - R$ 15.380,25
1|Romário Dias|Setembro de 2017|PEDIDO Nº: 462814-RD/2017 - R$ 15.380,25
1|Romário Dias|Outubro de 2017|PEDIDO Nº: 238378-RD/2017 - R$ 15.380,25
1|Romário Dias|Novembro de 2017|PEDIDO Nº: 828574-RD/2017 - R$ 15.380,25
1|Romário Dias|Dezembro de 2017|PEDIDO Nº: 353314-RD/2017 - R$ 22,00
2|Romário Dias|Dezembro de 2017|COMPLEMENTO Nº: 727465-RD/2018 - R$ 9.980,25
1|Romário Dias|Janeiro de 2018|PEDIDO Nº: 637936-RD/2018 - R$ 15.380,25
1|Romário Dias|Fevereiro de 2018|PEDIDO Nº: 071935-RD/2018 - R$ 15.380,25
1|Romário Dias|Março de 2018|PEDIDO Nº: 482884-RD/2018 - R$ 15.380,25
1|Romário Dias|Abril de 2018|PEDIDO Nº: 27 - R$ 15.380,25
1|Romário Dias|Maio de 2018|PEDIDO Nº: 83 - R$ 15.380,25
1|Romário Dias|Junho de 2018|PEDIDO Nº: 174 - R$ 15.380,25
1|Romário Dias|Julho de 2018|PEDIDO Nº: 242 - R$ 15.380,25
1|Romário Dias|Agosto de 2018|PEDIDO Nº: 299 - R$ 15.380,25
1|Romário Dias|Setembro de 2018|PEDIDO Nº: 365 - R$ 358,80
2|Romário Dias|Setembro de 2018|COMPLEMENTO Nº: 381 - R$ 15.091,20
1|Romário Dias|Outubro de 2018|PEDIDO Nº: 442 - R$ 15.380,25
1|SÉrgio Leite|Agosto de 2018|PEDIDO Nº: 317 - R$ 2.331,80
2|SÉrgio Leite|Agosto de 2018|COMPLEMENTO Nº: 340 - R$ 5.367,60
1|SÉrgio Leite|Setembro de 2018|PEDIDO Nº: 345 - R$ 106,30
2|SÉrgio Leite|Setembro de 2018|COMPLEMENTO Nº: 401 - R$ 2.250,00
3|SÉrgio Leite|Setembro de 2018|COMPLEMENTO Nº: 481 - R$ 5.367,60
1|SÉrgio Leite|Outubro de 2018|PEDIDO Nº: 433 - R$ 2.250,00
1|Sílvio Costa Filho|Fevereiro de 2015|PEDIDO Nº: 479856-SF/2015 - R$ 10.800,00
2|Sílvio Costa Filho|Fevereiro de 2015|COMPLEMENTO Nº: 129354-SF/2015 - R$ 4.650,00
1|Sílvio Costa Filho|Março de 2015|PEDIDO Nº: 730055-SF/2015 - R$ 15.450,00
1|Sílvio Costa Filho|Abril de 2015|PEDIDO Nº: 318537-SF/2015 - R$ 15.450,00
1|Sílvio Costa Filho|Maio de 2015|PEDIDO Nº: 742192-SF/2015 - R$ 15.450,00
1|Sílvio Costa Filho|Junho de 2015|PEDIDO Nº: 503170-SF/2015 - R$ 15.450,00
1|Sílvio Costa Filho|Julho de 2015|PEDIDO Nº: 268542-SF/2015 - R$ 15.450,00
1|Sílvio Costa Filho|Agosto de 2015|PEDIDO Nº: 037793-SF/2015 - R$ 15.450,00
1|Sílvio Costa Filho|Setembro de 2015|PEDIDO Nº: 445098-SF/2015 - R$ 15.000,00
1|Sílvio Costa Filho|Outubro de 2015|PEDIDO Nº: 471349-SF/2015 - R$ 15.407,50
1|Sílvio Costa Filho|Novembro de 2015|PEDIDO Nº: 897921-SF/2015 - R$ 15.407,50
1|Sílvio Costa Filho|Dezembro de 2015|PEDIDO Nº: 153232-SF/2015 - R$ 10.007,50
2|Sílvio Costa Filho|Dezembro de 2015|COMPLEMENTO Nº: 473835-SF/2016 - R$ 5.400,00
1|Sílvio Costa Filho|Janeiro de 2016|PEDIDO Nº: 456125-SF/2016 - R$ 10.000,00
2|Sílvio Costa Filho|Janeiro de 2016|COMPLEMENTO Nº: 612690-SF/2016 - R$ 5.407,50
1|Sílvio Costa Filho|Fevereiro de 2016|PEDIDO Nº: 327479-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Março de 2016|PEDIDO Nº: 242050-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Abril de 2016|PEDIDO Nº: 316492-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Maio de 2016|PEDIDO Nº: 109668-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Junho de 2016|PEDIDO Nº: 592585-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Julho de 2016|PEDIDO Nº: 458891-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Agosto de 2016|PEDIDO Nº: 952658-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Setembro de 2016|PEDIDO Nº: 471522-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Outubro de 2016|PEDIDO Nº: 303903-SF/2016 - R$ 10.807,50
2|Sílvio Costa Filho|Outubro de 2016|COMPLEMENTO Nº: 681933-SF/2016 - R$ 4.600,00
1|Sílvio Costa Filho|Novembro de 2016|PEDIDO Nº: 991520-SF/2016 - R$ 15.407,50
1|Sílvio Costa Filho|Dezembro de 2016|PEDIDO Nº: 411826-SF/2016 - R$ 10.007,50
2|Sílvio Costa Filho|Dezembro de 2016|COMPLEMENTO Nº: 415906-SF/2017 - R$ 5.400,00
1|Sílvio Costa Filho|Janeiro de 2017|PEDIDO Nº: 630621-SF/2017 - R$ 15.450,00
1|Sílvio Costa Filho|Fevereiro de 2017|PEDIDO Nº: 650916-SF/2017 - R$ 15.450,00
1|Sílvio Costa Filho|Março de 2017|PEDIDO Nº: 071671-SF/2017 - R$ 15.450,00
1|Sílvio Costa Filho|Abril de 2017|PEDIDO Nº: 753015-SF/2017 - R$ 15.449,50
1|Sílvio Costa Filho|Maio de 2017|PEDIDO Nº: 517141-SF/2017 - R$ 15.450,00
1|Sílvio Costa Filho|Junho de 2017|PEDIDO Nº: 669339-SF/2017 - R$ 10.500,00
2|Sílvio Costa Filho|Junho de 2017|COMPLEMENTO Nº: 528166-SF/2017 - R$ 4.950,00
1|Sílvio Costa Filho|Julho de 2017|PEDIDO Nº: 960610-SF/2017 - R$ 10.500,00
2|Sílvio Costa Filho|Julho de 2017|COMPLEMENTO Nº: 169459-SF/2017 - R$ 4.942,50
1|Sílvio Costa Filho|Agosto de 2017|PEDIDO Nº: 379561-SF/2017 - R$ 10.807,50
2|Sílvio Costa Filho|Agosto de 2017|COMPLEMENTO Nº: 533061-SF/2017 - R$ 4.642,50
1|Sílvio Costa Filho|Setembro de 2017|PEDIDO Nº: 403533-SF/2017 - R$ 10.807,50
2|Sílvio Costa Filho|Setembro de 2017|COMPLEMENTO Nº: 535526-SF/2017 - R$ 4.642,50
1|Sílvio Costa Filho|Outubro de 2017|PEDIDO Nº: 738395-SF/2017 - R$ 15.450,00
1|Sílvio Costa Filho|Novembro de 2017|PEDIDO Nº: 433375-SF/2017 - R$ 15.450,00
1|Sílvio Costa Filho|Dezembro de 2017|PEDIDO Nº: 434252-SF/2017 - R$ 114,40
2|Sílvio Costa Filho|Dezembro de 2017|COMPLEMENTO Nº: 727701-SF/2018 - R$ 10.807,50
1|Sílvio Costa Filho|Janeiro de 2018|PEDIDO Nº: 542876-SF/2018 - R$ 15.450,00
1|Sílvio Costa Filho|Fevereiro de 2018|PEDIDO Nº: 048849-SF/2018 - R$ 15.450,00
1|Sílvio Costa Filho|Março de 2018|PEDIDO Nº: 610125-SF/2018 - R$ 10.807,50
2|Sílvio Costa Filho|Março de 2018|COMPLEMENTO Nº: 667686-SF/2018 - R$ 4.642,50
1|SÍlvio Costa Filho|Abril de 2018|PEDIDO Nº: 42 - R$ 15.450,00
1|SÍlvio Costa Filho|Maio de 2018|PEDIDO Nº: 92 - R$ 15.450,00
1|SÍlvio Costa Filho|Junho de 2018|PEDIDO Nº: 176 - R$ 15.450,00
1|SÍlvio Costa Filho|Julho de 2018|PEDIDO Nº: 240 - R$ 15.450,00
1|SÍlvio Costa Filho|Agosto de 2018|PEDIDO Nº: 346 - R$ 15.450,00
1|SÍlvio Costa Filho|Setembro de 2018|PEDIDO Nº: 379 - R$ 6,50
2|SÍlvio Costa Filho|Setembro de 2018|COMPLEMENTO Nº: 423 - R$ 15.443,50
1|SÍlvio Costa Filho|Outubro de 2018|PEDIDO Nº: 438 - R$ 6.165,00
1|Simone Santana|Fevereiro de 2015|PEDIDO Nº: 897711-SS/2015 - R$ 10.624,00
2|Simone Santana|Fevereiro de 2015|COMPLEMENTO Nº: 453722-SS/2015 - R$ 4.826,00
1|Simone Santana|Março de 2015|PEDIDO Nº: 742771-SS/2015 - R$ 15.400,00
1|Simone Santana|Abril de 2015|PEDIDO Nº: 676261-SS/2015 - R$ 15.325,00
1|Simone Santana|Maio de 2015|PEDIDO Nº: 175467-SS/2015 - R$ 15.325,00
1|Simone Santana|Junho de 2015|PEDIDO Nº: 605956-SS/2015 - R$ 15.325,00
1|Simone Santana|Julho de 2015|PEDIDO Nº: 635867-SS/2015 - R$ 15.325,00
1|Simone Santana|Agosto de 2015|PEDIDO Nº: 118280-SS/2015 - R$ 10.325,00
2|Simone Santana|Agosto de 2015|COMPLEMENTO Nº: 241032-SS/2015 - R$ 5.000,00
1|Simone Santana|Setembro de 2015|PEDIDO Nº: 965698-SS/2015 - R$ 10,00
2|Simone Santana|Setembro de 2015|COMPLEMENTO Nº: 839712-SS/2015 - R$ 15.325,00
1|Simone Santana|Outubro de 2015|PEDIDO Nº: 575892-SS/2015 - R$ 15.325,00
1|Simone Santana|Novembro de 2015|PEDIDO Nº: 001890-SS/2015 - R$ 10.400,00
2|Simone Santana|Novembro de 2015|COMPLEMENTO Nº: 154242-SS/2015 - R$ 4.925,00
1|Simone Santana|Dezembro de 2015|PEDIDO Nº: 065957-SS/2015 - R$ 34,35
2|Simone Santana|Dezembro de 2015|COMPLEMENTO Nº: 589084-SS/2016 - R$ 15.325,00
1|Simone Santana|Janeiro de 2016|PEDIDO Nº: 892244-SS/2016 - R$ 15.335,40
1|Simone Santana|Fevereiro de 2016|PEDIDO Nº: 242710-SS/2016 - R$ 15.325,00
1|Simone Santana|Março de 2016|PEDIDO Nº: 158261-SS/2016 - R$ 15.325,00
1|Simone Santana|Abril de 2016|PEDIDO Nº: 267700-SS/2016 - R$ 5.400,00
2|Simone Santana|Abril de 2016|COMPLEMENTO Nº: 676755-SS/2016 - R$ 9.925,00
1|Simone Santana|Maio de 2016|PEDIDO Nº: 616570-SS/2016 - R$ 9.925,00
1|Simone Santana|Junho de 2016|PEDIDO Nº: 199678-SS/2016 - R$ 9.925,00
1|Simone Santana|Julho de 2016|PEDIDO Nº: 651306-SS/2016 - R$ 5.029,11
2|Simone Santana|Julho de 2016|COMPLEMENTO Nº: 511431-SS/2016 - R$ 4.925,00
1|Simone Santana|Agosto de 2016|PEDIDO Nº: 556749-SS/2016 - R$ 9.962,00
1|Simone Santana|Setembro de 2016|PEDIDO Nº: 502079-SS/2016 - R$ 5.172,00
2|Simone Santana|Setembro de 2016|COMPLEMENTO Nº: 098237-SS/2016 - R$ 4.925,00
1|Simone Santana|Outubro de 2016|PEDIDO Nº: 087173-SS/2016 - R$ 5.000,00
2|Simone Santana|Outubro de 2016|COMPLEMENTO Nº: 207647-SS/2016 - R$ 4.925,00
1|Simone Santana|Novembro de 2016|PEDIDO Nº: 997466-SS/2016 - R$ 15.325,00
1|Simone Santana|Dezembro de 2016|PEDIDO Nº: 328864-SS/2016 - R$ 67,00
2|Simone Santana|Dezembro de 2016|COMPLEMENTO Nº: 417711-SS/2017 - R$ 15.325,00
1|Simone Santana|Janeiro de 2017|PEDIDO Nº: 233964-SS/2017 - R$ 10.400,00
2|Simone Santana|Janeiro de 2017|COMPLEMENTO Nº: 027626-SS/2017 - R$ 4.925,00
1|Simone Santana|Fevereiro de 2017|PEDIDO Nº: 659728-SS/2017 - R$ 5.000,00
2|Simone Santana|Fevereiro de 2017|COMPLEMENTO Nº: 423156-SS/2017 - R$ 10.325,00
1|Simone Santana|Março de 2017|PEDIDO Nº: 982412-SS/2017 - R$ 15.325,00
1|Simone Santana|Abril de 2017|PEDIDO Nº: 515749-SS/2017 - R$ 150,00
2|Simone Santana|Abril de 2017|COMPLEMENTO Nº: 218930-SS/2017 - R$ 4.925,00
3|Simone Santana|Abril de 2017|COMPLEMENTO Nº: 269125-SS/2017 - R$ 10.319,00
1|Simone Santana|Maio de 2017|PEDIDO Nº: 992426-SS/2017 - R$ 10.480,54
2|Simone Santana|Maio de 2017|COMPLEMENTO Nº: 508512-SS/2017 - R$ 4.925,00
1|Simone Santana|Junho de 2017|PEDIDO Nº: 650166-SS/2017 - R$ 15.244,00
1|Simone Santana|Julho de 2017|PEDIDO Nº: 452266-SS/2017 - R$ 9.925,00
2|Simone Santana|Julho de 2017|COMPLEMENTO Nº: 090097-SS/2017 - R$ 5.319,00
1|Simone Santana|Agosto de 2017|PEDIDO Nº: 863968-SS/2017 - R$ 5.319,00
2|Simone Santana|Agosto de 2017|COMPLEMENTO Nº: 371629-SS/2017 - R$ 9.925,00
1|Simone Santana|Setembro de 2017|PEDIDO Nº: 806060-SS/2017 - R$ 9.925,00
2|Simone Santana|Setembro de 2017|COMPLEMENTO Nº: 260474-SS/2017 - R$ 5.319,00
1|Simone Santana|Outubro de 2017|PEDIDO Nº: 749225-SS/2017 - R$ 5.000,00
2|Simone Santana|Outubro de 2017|COMPLEMENTO Nº: 074738-SS/2017 - R$ 4.925,00
3|Simone Santana|Outubro de 2017|COMPLEMENTO Nº: 566055-SS/2017 - R$ 5.319,00
1|Simone Santana|Novembro de 2017|PEDIDO Nº: 896691-SS/2017 - R$ 5.319,00
2|Simone Santana|Novembro de 2017|COMPLEMENTO Nº: 417801-SS/2017 - R$ 9.925,00
1|Simone Santana|Dezembro de 2017|PEDIDO Nº: 341992-SS/2017 - R$ 19,90
1|Simone Santana|Janeiro de 2018|PEDIDO Nº: 626264-SS/2018 - R$ 10.244,00
2|Simone Santana|Janeiro de 2018|COMPLEMENTO Nº: 972723-SS/2018 - R$ 5.000,00
1|Simone Santana|Fevereiro de 2018|PEDIDO Nº: 043117-SS/2018 - R$ 10.244,00
2|Simone Santana|Fevereiro de 2018|COMPLEMENTO Nº: 215016-SS/2018 - R$ 5.000,00
1|Simone Santana|Março de 2018|PEDIDO Nº: 475844-SS/2018 - R$ 10.244,00
2|Simone Santana|Março de 2018|COMPLEMENTO Nº: 215875-SS/2018 - R$ 5.000,00
1|Simone Santana|Abril de 2018|PEDIDO Nº: 20 - R$ 4.925,00
2|Simone Santana|Abril de 2018|COMPLEMENTO Nº: 61 - R$ 5.375,06
1|Simone Santana|Maio de 2018|PEDIDO Nº: 77 - R$ 4.925,00
2|Simone Santana|Maio de 2018|COMPLEMENTO Nº: 125 - R$ 5.375,06
1|Simone Santana|Junho de 2018|PEDIDO Nº: 166 - R$ 4.925,00
2|Simone Santana|Junho de 2018|COMPLEMENTO Nº: 198 - R$ 5.375,11
1|Simone Santana|Julho de 2018|PEDIDO Nº: 202 - R$ 10.300,06
1|Simone Santana|Agosto de 2018|PEDIDO Nº: 282 - R$ 10.300,06
1|Simone Santana|Setembro de 2018|PEDIDO Nº: 393 - R$ 82,14
1|Simone Santana|Outubro de 2018|PEDIDO Nº: 435 - R$ 5.375,06
1|Socorro Pimentel|Fevereiro de 2015|PEDIDO Nº: 245383-SP/2015 - R$ 15.450,00
1|Socorro Pimentel|Março de 2015|PEDIDO Nº: 727367-SP/2015 - R$ 15.450,00
1|Socorro Pimentel|Abril de 2015|PEDIDO Nº: 232367-SP/2015 - R$ 15.380,25
1|Socorro Pimentel|Maio de 2015|PEDIDO Nº: 655038-SP/2015 - R$ 15.380,25
1|Socorro Pimentel|Junho de 2015|PEDIDO Nº: 508328-SP/2015 - R$ 15.308,25
1|Socorro Pimentel|Julho de 2015|PEDIDO Nº: 927682-SP/2015 - R$ 15.380,25
1|Socorro Pimentel|Agosto de 2015|PEDIDO Nº: 614872-SP/2015 - R$ 15.380,25
1|Socorro Pimentel|Setembro de 2015|PEDIDO Nº: 529718-SP/2015 - R$ 15.422,10
1|Socorro Pimentel|Outubro de 2015|PEDIDO Nº: 465851-SP/2015 - R$ 15.422,10
1|Socorro Pimentel|Novembro de 2015|PEDIDO Nº: 807070-SP/2015 - R$ 15.408,15
1|Socorro Pimentel|Dezembro de 2015|PEDIDO Nº: 081493-SP/2015 - R$ 15.408,15
1|Socorro Pimentel|Janeiro de 2016|PEDIDO Nº: 110202-SP/2016 - R$ 15.422,10
1|Socorro Pimentel|Fevereiro de 2016|PEDIDO Nº: 136566-SP/2016 - R$ 15.389,70
1|Socorro Pimentel|Março de 2016|PEDIDO Nº: 813327-SP/2016 - R$ 15.389,70
1|Socorro Pimentel|Abril de 2016|PEDIDO Nº: 261963-SP/2016 - R$ 15.389,70
1|Socorro Pimentel|Maio de 2016|PEDIDO Nº: 656873-SP/2016 - R$ 15.417,15
1|Socorro Pimentel|Junho de 2016|PEDIDO Nº: 587370-SP/2016 - R$ 14.670,02
1|Socorro Pimentel|Julho de 2016|PEDIDO Nº: 431692-SP/2016 - R$ 15.415,11
1|Socorro Pimentel|Agosto de 2016|PEDIDO Nº: 049588-SP/2016 - R$ 14.012,89
1|Socorro Pimentel|Setembro de 2016|PEDIDO Nº: 967541-SP/2016 - R$ 10.022,10
1|Socorro Pimentel|Outubro de 2016|PEDIDO Nº: 947090-SP/2016 - R$ 10.022,10
1|Socorro Pimentel|Novembro de 2016|PEDIDO Nº: 820458-SP/2016 - R$ 15.389,70
1|Socorro Pimentel|Dezembro de 2016|PEDIDO Nº: 400751-SP/2016 - R$ 9.989,70
1|Socorro Pimentel|Fevereiro de 2017|PEDIDO Nº: 677397-SP/2017 - R$ 391,70
2|Socorro Pimentel|Fevereiro de 2017|COMPLEMENTO Nº: 792304-SP/2017 - R$ 10.408,30
1|Socorro Pimentel|Março de 2017|PEDIDO Nº: 758291-SP/2017 - R$ 391,70
