Index Verbas|Parlamentar|Período|Tipo Despesa|Data|CNPJ|Empresa|Valor
5|Rogério Leão|Setembro de 2016|V - Material de Expediente - R$ 4.980,00|26/09/2016|14.141.602/0001-73|OFFICE PAPER COMERCIO E SERVIÇOS LDTA|4.980,00
6|Rogério Leão|Setembro de 2016|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.510,00|19/09/2016|00.000.000/0000-00|(Nota cancelada)|0,00
7|Rogério Leão|Setembro de 2016|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.510,00|29/09/2016|20.353.492/0001-06|SHIRLEIDY OSNY DANTAS PAPELARIA ME|2.510,00
1|Rogério Leão|Outubro de 2016|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|20/10/2016|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Outubro de 2016|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 2.500,00|21/10/2016|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|2.500,00
3|Rogério Leão|Outubro de 2016|V - Material de Expediente - R$ 0,00|24/10/2016|00.000.000/0000-00|(Nota cancelada)|0,00
4|Rogério Leão|Outubro de 2016|IX - Cópias Heliográficas e Encadernações em Geral - R$ 0,00|24/10/2016|00.000.000/0000-00|(Nota cancelada)|0,00
5|Rogério Leão|Outubro de 2016|V - Material de Expediente - R$ 4.975,00|24/10/2016|20.353.492/0001-06|SHIRLEIDY OSNY DANTAS PAPELARIA - ME|4.975,00
6|Rogério Leão|Outubro de 2016|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.496,00|24/10/2016|20.353.492/0001-06|SHIRLEIDY OSNY DANTAS PAPELARIA ME|2.496,00
1|Rogério Leão|Novembro de 2016|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|21/11/2016|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Novembro de 2016|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 2.500,00|23/11/2016|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|2.500,00
3|Rogério Leão|Novembro de 2016|V - Material de Expediente - R$ 4.905,00|29/11/2016|20.353.492/0001-06|SHIRLEIDY OSNY DANTAS PAPELARIA ME|4.905,00
4|Rogério Leão|Novembro de 2016|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.540,00|29/11/2016|20.353.492/0001-06|SHIRLEIDY OSNY DANTAS PAPELARIA ME|2.540,00
1|Rogério Leão|Dezembro de 2016|V - Material de Expediente - R$ 20,00|07/12/2016|09.274.723/0001-53|W. F. BOA VISTA DE SOUZA - ME|20,00
2|Rogério Leão|Dezembro de 2016|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|19/12/2016|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
3|Rogério Leão|Dezembro de 2016|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 2.500,00|21/12/2016|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOSSIADOS|2.500,00
4|Rogério Leão|Dezembro de 2016|V - Material de Expediente - R$ 0,00|27/12/2016|00.000.000/0000-00|(Nota cancelada)|0,00
5|Rogério Leão|Dezembro de 2016|IX - Cópias Heliográficas e Encadernações em Geral - R$ 0,00|27/12/2016|00.000.000/0000-00|(Nota cancelada)|0,00
1|Rogério Leão|Janeiro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|17/01/2017|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Janeiro de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 2.500,00|21/01/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOD|2.500,00
3|Rogério Leão|Janeiro de 2017|V - Material de Expediente - R$ 4.950,00|09/03/2017|21.636.312/0001-66|ARDS ELETRONICOS LTDA ME|4.950,00
4|Rogério Leão|Janeiro de 2017|X - Serviços Gráficos (Edição de Jornais, Revistas, etc.) - R$ 2.472,35|13/03/2017|00.000.000/0000-00|(Nota cancelada)|0,00
5|Rogério Leão|Janeiro de 2017|X - Serviços Gráficos (Edição de Jornais, Revistas, etc.) - R$ 2.472,35|13/03/2017|00.000.000/0000-00|(Nota cancelada)|0,00
6|Rogério Leão|Janeiro de 2017|X - Serviços Gráficos (Edição de Jornais, Revistas, etc.) - R$ 2.472,35|24/03/2017|14.188.818/0001-94|ROSANGELA BRUNO DE MOURA|2.472,35
1|Rogério Leão|Fevereiro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|28/02/2017|04.949.680/0001-45|BARRETO SANTOS LTDA-EPP|5.400,00
2|Rogério Leão|Fevereiro de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|07/03/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGAODS ASSOCIADOS|5.000,00
3|Rogério Leão|Fevereiro de 2017|V - Material de Expediente - R$ 4.580,00|13/03/2017|21.636.312/0001-66|ARDS ELETRONICOS LTDA ME|4.580,00
1|Rogério Leão|Março de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/03/2017|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Março de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|20/03/2017|00.000.000/0000-00|(Nota cancelada)|0,00
3|Rogério Leão|Março de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|20/03/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
4|Rogério Leão|Março de 2017|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.000,00|28/03/2017|17.559.290/0001-00|ELTON J DOS SANTOS ME|5.000,00
1|Rogério Leão|Abril de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|30/04/2017|04.949.680/0001-45|BARRETO SANTOS LTDA-EPP|5.400,00
2|Rogério Leão|Abril de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|24/04/2017|04.355..437/0001-0|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Abril de 2017|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.000,00|26/04/2017|17.559.290/0001-00|ELTON J DOS SANTOS ME|5.000,00
1|Rogério Leão|Maio de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/05/2017|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Maio de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|17/05/2017|00.000.000/0000-00|(Nota cancelada)|0,00
3|Rogério Leão|Maio de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/05/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGAS ASSOCIADOS|5.000,00
4|Rogério Leão|Maio de 2017|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.050,00|23/05/2017|00.000.000/0000-00|(Nota cancelada)|0,00
5|Rogério Leão|Maio de 2017|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.050,00|31/05/2017|17.559.290/0001-00|ELTON J DOS SANTOS ME|5.050,00
1|Rogério Leão|Junho de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|30/06/2017|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Junho de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|30/06/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Junho de 2017|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.050,00|30/06/2017|17.559.290/0001-00|ELTON J DOS SANTOS ME|5.050,00
1|Rogério Leão|Julho de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/07/2017|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Julho de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/07/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
1|Rogério Leão|Agosto de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/08/2017|04.949.680/0001-45|BARRETO SANTOS LDTA - EPP|5.400,00
2|Rogério Leão|Agosto de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/08/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
1|Rogério Leão|Setembro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|30/09/2017|04.949.680/0001-45|BARRETO SANTOS LTDA-EPP|5.400,00
1|Rogério Leão|Outubro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/10/2017|00.000.000/0000-00|(Nota cancelada)|0,00
2|Rogério Leão|Outubro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/10/2017|04.949.680/0001-45|BARRETO SANTOS LTDA-EPP|5.400,00
3|Rogério Leão|Outubro de 2017|IV - Divulgação de Atividade Parlamentar - R$ 0,00|18/10/2017|00.000.000/0000-00|(Nota cancelada)|0,00
4|Rogério Leão|Outubro de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/10/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
5|Rogério Leão|Outubro de 2017|IV - Divulgação de Atividade Parlamentar - R$ 5.050,00|31/10/2017|20.174.243/0001-53|GUIA SERVIÇOS DE COMUNICAÇÃO LTDA-ME|5.050,00
1|Rogério Leão|Novembro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|30/11/2017|04.949.680/0001-45|BARRETO SANTOS LTDA-EPP|5.400,00
2|Rogério Leão|Novembro de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|30/11/2017|04.355.437/0001-07|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Novembro de 2017|IV - Divulgação de Atividade Parlamentar - R$ 5.050,00|30/11/2017|20.174.243/0001-53|GUIA SERVIÇOS DE COMUNICAÇÃO LDTA-ME|5.050,00
1|Rogério Leão|Dezembro de 2017|V - Material de Expediente - R$ 43,20|11/12/2017|02.346.014/0001-97|MFS LIVRARIA PAPELA LTDA|43,20
2|Rogério Leão|Dezembro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/12/2017|00.000.000/0000-00|(Nota cancelada)|0,00
3|Rogério Leão|Dezembro de 2017|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|29/12/2017|04.949.680/0001-45|BARRETO SANTOS LTDA - EPP|5.400,00
4|Rogério Leão|Dezembro de 2017|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 0,00|31/12/2017|00.000.000/0000-00|(Nota cancelada)|0,00
5|Rogério Leão|Dezembro de 2017|IV - Divulgação de Atividade Parlamentar - R$ 5.000,00|31/12/2017|20.174.243/0001-53|GUIA SERVIÇOS DE COMUNICAÇÃO LDTA-ME|5.000,00
1|Rogério Leão|Janeiro de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/01/2018|04.949.680/0001-45|BARRETO SANTOS LTDA-EPP|5.400,00
2|Rogério Leão|Janeiro de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|21/02/2018|00.000.000/0000-00|(Nota cancelada)|0,00
3|Rogério Leão|Janeiro de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/01/2018|00.000.000/0000-00|(Nota cancelada)|0,00
4|Rogério Leão|Janeiro de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|28/02/2018|04.355.437/0001-07|Ferraz & Oliveira Advogados Associados|5.000,00
1|Rogério Leão|Fevereiro de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|28/02/2018|04.949.680/0001-45|Barreto Santos Ltda - EPP|5.400,00
2|Rogério Leão|Fevereiro de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|28/02/2018|04.355.437/0001-07|Ferraz & Oliveira Advogados Associados|5.000,00
1|Rogério Leão|Março de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/03/2018|04.949.680/0001-45|BARRETO SANTOS LTDA -EPP|5.400,00
2|Rogério Leão|Março de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/03/2018|04.355.437/0001-07|FERRAZ&OLIVEIRA; ADVOGADOS ASSOCIADOS|5.000,00
1|Rogério Leão|Abril de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|30/04/2018|04949680000145|Barreto santos ltda- epp|5.400,00
2|Rogério Leão|Abril de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|30/04/2018|04355437000107|ferraz & oliveira advogados associados|5.000,00
3|Rogério Leão|Abril de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.019,70|30/04/2018|30083472000116|P G N SOUTO CONSULTORIA E COMUNICAÇão|5.019,70
1|Rogério Leão|Maio de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/05/2018|04949680000145|Barreto Santos  ltda-epp|5.400,00
2|Rogério Leão|Maio de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/05/2018|04355437000107|ferraz&oliveira; advogados associados|5.000,00
3|Rogério Leão|Maio de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.019,70|31/05/2018|30083472000116|P G N SOUTO CONSULTORIA E COMUNICAÇÃO|5.019,70
1|Rogério Leão|Junho de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|30/06/2018|04949680000145|BARRETO SANTOS  LTDA - EPP|5.400,00
2|Rogério Leão|Junho de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|30/06/2018|04355437000107|FERRAZ&OLIVEIRA; ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Junho de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.019,70|30/06/2018|30083472000116|P G N SOUTO CONSULTORIA E COMUNICAÇÃO|5.019,70
1|Rogério Leão|Julho de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/07/2018|04949680000145|BARRETO SANTOS LTDA -EPP|5.400,00
2|Rogério Leão|Julho de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/07/2018|04355437000107|FERRAZ & OLIVEIRA ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Julho de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.019,70|31/07/2018|30083472000116|P S N SOUTO CONSULTORIA E CPMUNICAÇÃO|5.019,70
1|Rogério Leão|Agosto de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/08/2018|04949680000145|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Agosto de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/08/2018|04355437000107|FERRAZ & OLIVEIRA   ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Agosto de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.019,70|31/08/2018|30083472000116|P G n souto consultoria e comunicação|5.019,70
1|Rogério Leão|Setembro de 2018|XII - Serviços de Telecomunicações em Geral - R$ 59,99|27/09/2018|04206050008246|TIM BRASIL SA|59,99
2|Rogério Leão|Setembro de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|01/10/2018|04949680000145|BARRETO SANTOS LTDA - EPP|0,00
3|Rogério Leão|Setembro de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|01/10/2018|04949680000145|BARRETO SANTOS LTDA - EPP|5.400,00
4|Rogério Leão|Setembro de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|01/10/2018|04355437000107|FERRAZ&OLIVEIRA; ADVOGADOS ASSOCIADOS|5.000,00
5|Rogério Leão|Setembro de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 4.959,71|01/10/2018|30083472000116|p g n souto consultoria e comunicação|4.959,71
1|Rogério Leão|Outubro de 2018|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|31/10/2018|04949680000145|BARRETO SANTOS LTDA - EPP|5.400,00
2|Rogério Leão|Outubro de 2018|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.000,00|31/10/2018|04355437000107|FERRAZ&OLIVEIRA; ADVOGADOS ASSOCIADOS|5.000,00
3|Rogério Leão|Outubro de 2018|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 5.019,70|31/10/2018|30083472000116|P G N SOUTO CONSULTORIA E COMUNICAÇÃO|5.019,70
1|Romário Dias|Fevereiro de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|19/02/2015|08.014.546/0001-03|MELLO MEDEIROS LOCACAO DE VEICULOS LTDA|5.400,00
2|Romário Dias|Fevereiro de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|23/02/2015|14.742.645/001-04|F F CONSULTORIA E ASSESSORIA TECNICA LTDA ME|5.400,00
3|Romário Dias|Fevereiro de 2015|V - Material de Expediente - R$ 4.646,00|04/02/2015|13.865.981/0001-81|ANDRE OLIVEIRA DE BARRROS|64,00
4|Romário Dias|Fevereiro de 2015|V - Material de Expediente - R$ 4.646,00|05/02/2015|13.865.981/0001-81|ANDRE OLIVEIRA DE BARRROS|12,00
5|Romário Dias|Fevereiro de 2015|V - Material de Expediente - R$ 4.646,00|19/02/2015|08.077.849/0002-56|A. FLORENTINO SUPRIMENTOS DE INFORMÁTICA - ME|140,00
6|Romário Dias|Fevereiro de 2015|V - Material de Expediente - R$ 4.646,00|23/02/2015|17.403.284/0001-60|FLAVIO ALVES DO NASCIMENTO|4.430,00
1|Romário Dias|Março de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|19/03/2015|08.014.546/0001-03|Mello Medeiros Locação de Veiculos Ltda|5.400,00
2|Romário Dias|Março de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|19/03/2015|14.742.645/0001-04|F.F. Consultoria e Assessoria Tecnica Ltda ME|5.400,00
3|Romário Dias|Março de 2015|VIII - Peças, Acessórios e Serviços para Veículos - R$ 1.940,00|18/03/2015|10.469.871/0001-02|S e Silva Entregas Rapidas Ltda|1.940,00
4|Romário Dias|Março de 2015|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.710,00|16/03/2015|10.649.871/0001-02|S e Silva Entregas Rapidas Ltda|2.710,00
1|Romário Dias|Abril de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|16/04/2015|08.014.546/0001-03|MELLO MEDEIROS LOCAÇÃO DE VEÍCULOS LTDA|5.400,00
2|Romário Dias|Abril de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|09/04/2015|14.742.645/0001-04|F.F CONSULTORIA E ASSESSORIA TÉCNICA LTDA ME|5.400,00
3|Romário Dias|Abril de 2015|V - Material de Expediente - R$ 2.100,00|22/04/2015|14.141.602/0001-73|OFFICE PEPER COMERCIO E SERVIÇOS LTDA|2.100,00
4|Romário Dias|Abril de 2015|VI - Aquis./Loc. de Software; TV a Cabo; Internet; Manut. de Site - R$ 77,40|14/04/2015|72.820.822.002.769|SKY BRASIL SERVIÇOS LTDA|77,40
5|Romário Dias|Abril de 2015|VIII - Peças, Acessórios e Serviços para Veículos - R$ 2.450,00|22/04/2015|10.469.871/0001-02|S e SILVA ENTREGA RÁPIDAS LTDA|2.450,00
1|Romário Dias|Maio de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|19/05/2015|08.014.546/0001-03|Mello Medeiros Locação de Veículos Ltda|5.400,00
2|Romário Dias|Maio de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|18/05/2015|14.742.645/0001-04|F F Consultoria e Assessoria Técnica Ltda - ME|5.400,00
3|Romário Dias|Maio de 2015|VIII - Peças, Acessórios e Serviços para Veículos - R$ 1.662,00|20/05/2015|10.469.871/0001-02|S e Silva Entregas Rapidas Ltda|1.662,00
4|Romário Dias|Maio de 2015|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.940,00|19/05/2015|10.469.871/0001-02|S e Silva Entregas Rápidas Ltda|2.940,00
1|Romário Dias|Junho de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|18/06/2015|08.014.546/0001-03|Mello Medeiros Locação de Veiculos Ltda|5.400,00
2|Romário Dias|Junho de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|16/06/2015|14.742.645/0001-04|F F Consultoria e Assessoria Tecnica Ltda-ME|5.400,00
3|Romário Dias|Junho de 2015|VIII - Peças, Acessórios e Serviços para Veículos - R$ 2.100,00|19/06/2015|10.469.871/0001-02|S e Silva Entregas Rapidas Ltda|2.100,00
4|Romário Dias|Junho de 2015|IX - Cópias Heliográficas e Encadernações em Geral - R$ 2.520,00|29/06/2015|10.469.871/0001-02|S e Silva Entregas Rapidas Ltda|2.520,00
1|Romário Dias|Julho de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|23/07/2015|08.014.546/0001-03|Mello Medeiros Locação de Veículos Ltda|5.400,00
2|Romário Dias|Julho de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|14/07/2015|14.742.645/0001-04|F F Consultoria e Assessoria Técnica Ltda - ME|5.400,00
3|Romário Dias|Julho de 2015|VIII - Peças, Acessórios e Serviços para Veículos - R$ 2.950,00|23/07/2015|07.017.373/0001-14|Beto Auto Eletrica Ltda-ME|2.950,00
4|Romário Dias|Julho de 2015|IX - Cópias Heliográficas e Encadernações em Geral - R$ 1.391,60|24/07/2015|09.274.723/0001-53|W. F Boa Vista de Souza ME|1.391,60
1|Romário Dias|Agosto de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|20/08/2015|08.014.546/0001-03|Mello Me3deiros Locação de Veículos Ltda|5.400,00
2|Romário Dias|Agosto de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|18/08/2015|14.742.645/0001-04|F F Consultoria Tecnica Ltda-ME|5.400,00
3|Romário Dias|Agosto de 2015|V - Material de Expediente - R$ 3.372,65|25/08/2015|17.777.388/0001-34|Alexsandra Carneiro Farias dos Santos|3.372,65
4|Romário Dias|Agosto de 2015|IX - Cópias Heliográficas e Encadernações em Geral - R$ 1.267,35|24/08/2015|09.274.723/0001-53|W F Boa Vista de Souza ME|1.267,35
1|Romário Dias|Setembro de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|16/09/2015|08.014.546/0001-03|Mello Medeiros Locação de Veículos Ltda|5.400,00
2|Romário Dias|Setembro de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|17/09/2015|14.742.645/0001-04|FF CONSULTORIA E ASSESSORIA TÉCNICA LTDA-ME|5.400,00
3|Romário Dias|Setembro de 2015|V - Material de Expediente - R$ 1.883,45|22/09/2015|17.777.388/0001-34|ALEXSANDRA CARNEIRO FERIAS DOS SANTOS|1.883,45
4|Romário Dias|Setembro de 2015|VIII - Peças, Acessórios e Serviços para Veículos - R$ 2.609,25|24/09/2015|07.017.373/0001-14|BETO AUTO ELETRICA LTDA|2.609,25
1|Romário Dias|Outubro de 2015|II - Hospedagens, Passagens e Locação de Transportes - R$ 5.400,00|22/10/2015|08.014.546/0001-03|Mello Medeiros Locação de Veículos Ltda|5.400,00
2|Romário Dias|Outubro de 2015|III - Consultoria, Assessoria e Pesquisa de Trabalhos Técnicos - R$ 5.400,00|15/10/2015|14.742.645/0001-04|F F Consultoria e Assessoria Técnica Ltda ME|5.400,00
3|Romário Dias|Outubro de 2015|V - Material de Expediente - R$ 1.618,75|22/10/2015|17.777.388/0001-34|Alexsandra Carneiro Farias dos Santos|1.618,75
